URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/DIPSLocation,StructureDefinition/DIPSPatient,StructureDefinition/DIPSRelatedPerson,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSEncounterOrganization,StructureDefinition/DIPSEncounterLocation,StructureDefinition/DIPSPerson,StructureDefinition/DIPSOrganization,StructureDefinition/DIPSHealthcareServiceAddress","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/DIPSLocation,StructureDefinition/DIPSPatient,StructureDefinition/DIPSRelatedPerson,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSEncounterOrganization,StructureDefinition/DIPSEncounterLocation,StructureDefinition/DIPSPerson,StructureDefinition/DIPSOrganization,StructureDefinition/DIPSHealthcareServiceAddress","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/DIPSSubjectReference,StructureDefinition/DIPSEncounterSubjectReference,StructureDefinition/DIPSPatient,StructureDefinition/DIPSRelatedPerson,StructureDefinition/DIPSBasisPractitionerR4,StructureDefinition/DIPSPerson,StructureDefinition/DIPSPractitioner","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/appointment-cancellation-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1381",AppointmentCancellationReason,Appointment cancellation reason,"This example value set defines a set of reasons for the cancellation of an appointment.","StructureDefinition/DIPSAppointment","THO"
http://hl7.org/fhir/ValueSet/appointmentstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.484",AppointmentStatus,AppointmentStatus,"The free/busy status of an appointment.","StructureDefinition/DIPSAppointment","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/NoImplVitalSignsObservationBodyMassIndex,StructureDefinition/NoImplVitalSignsObservationBodyHeight,StructureDefinition/DIPSEncounterServiceRequest,StructureDefinition/NoImplVitalSignsObservationGCS,StructureDefinition/NoImplVitalSignsObservationNews2Score,StructureDefinition/NoImplVitalSignsObservationOxygenSaturation,StructureDefinition/NoImplVitalSignsObservationQSOFAScore,StructureDefinition/NoImplVitalSignsObservationBodyWeight,StructureDefinition/NoImplVitalSignsObservationConsciousness,StructureDefinition/NoImplVitalSignsObservationRespirationRate","SCT"
http://hl7.org/fhir/ValueSet/c80-practice-codes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who interacted with, treated, or provided a service to/for the patient. The value set used for clinical specialty has been limited by HITSP to the value set reproduced from HITSP C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/DIPSEncounterPractitionerReference,StructureDefinition/SelfBookingSlot,StructureDefinition/DIPSPractitionerRole,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSAppointmentSchedule,StructureDefinition/DIPSAppointment","SCT"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/DIPSPatient,StructureDefinition/DIPSPractitionerRole,StructureDefinition/DIPSR4Encounter,StructureDefinition/DIPSPerson,StructureDefinition/NoImplVitalSignsObservationRespirationRate","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/DIPSPatient,StructureDefinition/DIPSPractitionerRole,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSEncounterOrganization,StructureDefinition/DIPSEncounterLocation,StructureDefinition/DIPSOrganization","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/DIPSPatient,StructureDefinition/DIPSPractitionerRole,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSEncounterOrganization,StructureDefinition/DIPSEncounterLocation,StructureDefinition/DIPSOrganization","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/DipsOrganizationRef,StructureDefinition/DIPSEncounterOrganization,StructureDefinition/DIPSOrganization","THO"
